video_id,frame_number,child_id,age,interaction_type
2,30,264089,3.69,person-only
2,40,264089,3.69,multimodal
2,290,264089,3.69,multimodal
2,1310,264089,3.69,person-only
2,1600,264089,3.69,person-only
2,1670,264089,3.69,person-only
2,1940,264089,3.69,person-only
2,2020,264089,3.69,person-only
2,2530,264089,3.69,person-only
2,2780,264089,3.69,person-only
2,2940,264089,3.69,person-only
2,3550,264089,3.69,multimodal
2,4040,264089,3.69,person-only
2,4220,264089,3.69,person-only
2,4230,264089,3.69,multimodal
2,4250,264089,3.69,multimodal
2,4530,264089,3.69,person-only
2,4590,264089,3.69,person-only
2,4900,264089,3.69,multimodal
2,5190,264089,3.69,multimodal
2,5220,264089,3.69,person-only
2,5450,264089,3.69,person-only
2,5610,264089,3.69,person-only
2,5930,264089,3.69,person-only
2,6010,264089,3.69,person-only
2,6150,264089,3.69,person-only
2,6600,264089,3.69,person-only
2,6860,264089,3.69,person-only
2,6940,264089,3.69,person-only
2,6960,264089,3.69,person-only
2,7220,264089,3.69,person-only
2,7230,264089,3.69,person-only
2,8060,264089,3.69,person-only
2,8620,264089,3.69,person-only
2,9070,264089,3.69,speech-only
2,9390,264089,3.69,multimodal
2,9520,264089,3.69,person-only
2,9570,264089,3.69,person-only
2,10620,264089,3.69,multimodal
2,10970,264089,3.69,person-only
2,11200,264089,3.69,multimodal
2,11240,264089,3.69,multimodal
2,11510,264089,3.69,multimodal
2,11630,264089,3.69,multimodal
2,13890,264089,3.69,person-only
2,13950,264089,3.69,person-only
2,14010,264089,3.69,person-only
2,15050,264089,3.69,multimodal
2,16310,264089,3.69,multimodal
2,17130,264089,3.69,person-only
2,17960,264089,3.69,person-only
2,17990,264089,3.69,person-only
2,18010,264089,3.69,person-only
2,18990,264089,3.69,person-only
2,19720,264089,3.69,multimodal
2,19740,264089,3.69,multimodal
2,19750,264089,3.69,multimodal
2,20690,264089,3.69,person-only
2,20730,264089,3.69,multimodal
2,20860,264089,3.69,person-only
2,20930,264089,3.69,multimodal
2,22290,264089,3.69,person-only
2,22490,264089,3.69,person-only
2,22800,264089,3.69,person-only
2,22990,264089,3.69,multimodal
2,23720,264089,3.69,person-only
2,23820,264089,3.69,person-only
2,24230,264089,3.69,multimodal
2,24540,264089,3.69,person-only
2,24590,264089,3.69,person-only
2,24720,264089,3.69,person-only
2,24730,264089,3.69,person-only
2,24970,264089,3.69,person-only
2,25000,264089,3.69,person-only
2,25590,264089,3.69,person-only
2,26170,264089,3.69,person-only
2,26690,264089,3.69,person-only
2,26800,264089,3.69,person-only
2,27120,264089,3.69,person-only
2,27600,264089,3.69,person-only
2,27950,264089,3.69,person-only
2,28120,264089,3.69,speech-only
2,28180,264089,3.69,person-only
2,28600,264089,3.69,person-only
2,28910,264089,3.69,person-only
2,29500,264089,3.69,person-only
2,29790,264089,3.69,person-only
2,29990,264089,3.69,multimodal
2,30540,264089,3.69,person-only
2,30590,264089,3.69,person-only
2,30800,264089,3.69,person-only
2,33490,264089,3.69,multimodal
2,34190,264089,3.69,multimodal
2,34730,264089,3.69,multimodal
2,35060,264089,3.69,multimodal
2,35380,264089,3.69,person-only
2,35550,264089,3.69,person-only
2,35600,264089,3.69,person-only
2,35620,264089,3.69,person-only
2,36030,264089,3.69,multimodal
2,36100,264089,3.69,multimodal
2,36150,264089,3.69,multimodal
2,36180,264089,3.69,person-only
2,36250,264089,3.69,person-only
2,36270,264089,3.69,person-only
2,37750,264089,3.69,speech-only
2,37760,264089,3.69,speech-only
2,38350,264089,3.69,person-only
2,40270,264089,3.69,person-only
2,40620,264089,3.69,person-only
2,41020,264089,3.69,person-only
2,42150,264089,3.69,person-only
2,42360,264089,3.69,multimodal
2,42420,264089,3.69,person-only
2,42580,264089,3.69,multimodal
2,42610,264089,3.69,multimodal
2,42620,264089,3.69,multimodal
2,42830,264089,3.69,multimodal
2,42870,264089,3.69,person-only
2,42900,264089,3.69,multimodal
2,42910,264089,3.69,multimodal
2,43030,264089,3.69,multimodal
2,43230,264089,3.69,multimodal
2,43580,264089,3.69,multimodal
2,43750,264089,3.69,multimodal
2,43930,264089,3.69,person-only
2,44270,264089,3.69,person-only
2,44540,264089,3.69,person-only
2,44770,264089,3.69,person-only
2,44890,264089,3.69,person-only
2,45030,264089,3.69,multimodal
2,45160,264089,3.69,person-only
2,45710,264089,3.69,person-only
2,46240,264089,3.69,multimodal
2,46280,264089,3.69,person-only
2,46880,264089,3.69,person-only
2,46930,264089,3.69,multimodal
2,47000,264089,3.69,person-only
2,47150,264089,3.69,multimodal
2,47220,264089,3.69,multimodal
2,47410,264089,3.69,multimodal
2,47800,264089,3.69,multimodal
2,48220,264089,3.69,multimodal
2,48370,264089,3.69,multimodal
2,49080,264089,3.69,person-only
2,49500,264089,3.69,person-only
2,49510,264089,3.69,multimodal
2,49800,264089,3.69,multimodal
2,50110,264089,3.69,multimodal
2,50250,264089,3.69,multimodal
2,50730,264089,3.69,multimodal
2,51430,264089,3.69,multimodal
2,51560,264089,3.69,multimodal
2,51620,264089,3.69,person-only
2,51690,264089,3.69,multimodal
2,51710,264089,3.69,person-only
2,51730,264089,3.69,multimodal
2,52130,264089,3.69,multimodal
2,52380,264089,3.69,person-only
2,52610,264089,3.69,person-only
2,52980,264089,3.69,multimodal
2,53590,264089,3.69,multimodal
2,53700,264089,3.69,person-only
4,2720,257511,3.84,speech-only
4,2940,257511,3.84,multimodal
4,3080,257511,3.84,speech-only
4,4020,257511,3.84,speech-only
4,5110,257511,3.84,speech-only
4,5120,257511,3.84,speech-only
4,5240,257511,3.84,multimodal
4,5540,257511,3.84,speech-only
4,5620,257511,3.84,person-only
4,5770,257511,3.84,speech-only
4,6320,257511,3.84,multimodal
4,6550,257511,3.84,multimodal
4,6800,257511,3.84,multimodal
4,6920,257511,3.84,multimodal
4,7720,257511,3.84,person-only
4,7920,257511,3.84,multimodal
4,8830,257511,3.84,multimodal
4,8900,257511,3.84,person-only
4,9000,257511,3.84,multimodal
4,9810,257511,3.84,speech-only
4,9980,257511,3.84,speech-only
4,11300,257511,3.84,speech-only
4,11580,257511,3.84,multimodal
4,11620,257511,3.84,multimodal
4,11700,257511,3.84,speech-only
4,12130,257511,3.84,multimodal
4,12590,257511,3.84,multimodal
4,12750,257511,3.84,multimodal
4,13620,257511,3.84,multimodal
4,13670,257511,3.84,speech-only
4,13790,257511,3.84,multimodal
4,13980,257511,3.84,multimodal
4,14550,257511,3.84,multimodal
4,15380,257511,3.84,speech-only
4,15940,257511,3.84,speech-only
4,16670,257511,3.84,speech-only
4,17610,257511,3.84,speech-only
4,18160,257511,3.84,speech-only
4,18470,257511,3.84,speech-only
4,18620,257511,3.84,speech-only
4,18940,257511,3.84,speech-only
4,19220,257511,3.84,multimodal
4,20380,257511,3.84,speech-only
4,20830,257511,3.84,multimodal
4,20920,257511,3.84,speech-only
4,21570,257511,3.84,speech-only
4,21850,257511,3.84,speech-only
4,23500,257511,3.84,speech-only
4,23620,257511,3.84,speech-only
4,25320,257511,3.84,multimodal
4,25330,257511,3.84,multimodal
